ID,Prob1
1873, 0.34
1874, 0.40
1875, 0.40
1876, 0.34
1877, 0.38
1878, 0.37
1879, 0.36
1880, 0.35
1881, 0.39
1882, 0.37
1883, 0.49
1884, 0.41
1885, 0.39
1886, 0.37
1887, 0.44
1888, 0.43
1889, 0.37
1890, 0.39
1891, 0.33
1892, 0.37
1893, 0.33
1894, 0.49
1895, 0.55
1896, 0.34
1897, 0.56
1898, 0.39
1899, 0.39
1900, 0.37
1901, 0.41
1902, 0.45
1903, 0.33
1904, 0.34
1905, 0.50
1906, 0.37
1907, 0.35
1908, 0.36
1909, 0.34
1910, 0.50
1911, 0.35
1912, 0.34
1913, 0.37
1914, 0.41
1915, 0.39
1916, 0.43
1917, 0.42
1918, 0.36
1919, 0.37
1920, 0.45
1921, 0.35
1922, 0.37
1923, 0.40
1924, 0.42
1925, 0.38
1926, 0.34
1927, 0.45
1928, 0.47
1929, 0.36
1930, 0.37
1931, 0.39
1932, 0.38
1933, 0.38
1934, 0.33
1935, 0.40
1936, 0.36
1937, 0.36
1938, 0.37
1939, 0.40
1940, 0.37
1941, 0.39
1942, 0.39
1943, 0.35
1944, 0.35
1945, 0.33
1946, 0.31
1947, 0.40
1948, 0.47
1949, 0.35
1950, 0.36
1951, 0.40
1952, 0.33
1953, 0.43
1954, 0.33
1955, 0.35
1956, 0.37
1957, 0.35
1958, 0.36
1959, 0.45
1960, 0.37
1961, 0.41
1962, 0.40
1963, 0.35
1964, 0.37
1965, 0.38
1966, 0.51
1967, 0.43
1968, 0.33
1969, 0.31
1970, 0.33
1971, 0.33
1972, 0.33
1973, 0.36
1974, 0.35
1975, 0.39
1976, 0.42
1977, 0.37
1978, 0.43
1979, 0.35
1980, 0.36
1981, 0.36
1982, 0.39
1983, 0.44
1984, 0.43
1985, 0.41
1986, 0.40
1987, 0.36
1988, 0.50
1989, 0.35
1990, 0.44
1991, 0.36
1992, 0.48
1993, 0.58
1994, 0.34
1995, 0.38
1996, 0.36
1997, 0.34
1998, 0.44
1999, 0.36
2000, 0.38
2001, 0.45
2002, 0.54
2003, 0.58
2004, 0.37
2005, 0.36
2006, 0.35
2007, 0.43
2008, 0.37
2009, 0.36
2010, 0.33
2011, 0.35
2012, 0.40
2013, 0.42
2014, 0.37
2015, 0.54
2016, 0.39
2017, 0.44
2018, 0.35
2019, 0.42
2020, 0.36
2021, 0.34
2022, 0.38
2023, 0.36
2024, 0.42
2025, 0.37
2026, 0.36
2027, 0.41
2028, 0.35
2029, 0.30
2030, 0.48
2031, 0.49
2032, 0.37
2033, 0.40
2034, 0.38
2035, 0.34
2036, 0.36
2037, 0.61
2038, 0.41
2039, 0.37
2040, 0.36
2041, 0.36
2042, 0.41
2043, 0.38
2044, 0.36
2045, 0.36
2046, 0.37
2047, 0.34
2048, 0.38
2049, 0.41
2050, 0.38
2051, 0.36
2052, 0.41
2053, 0.36
2054, 0.34
2055, 0.38
2056, 0.35
2057, 0.45
2058, 0.35
2059, 0.43
2060, 0.32
2061, 0.38
2062, 0.38
2063, 0.51
2064, 0.37
2065, 0.38
2066, 0.41
2067, 0.34
2068, 0.35
2069, 0.34
2070, 0.37
2071, 0.48
2072, 0.43
2073, 0.38
2074, 0.38
2075, 0.41
2076, 0.35
2077, 0.34
2078, 0.42
2079, 0.39
2080, 0.42
2081, 0.34
2082, 0.37
2083, 0.66
2084, 0.42
2085, 0.41
2086, 0.37
2087, 0.45
2088, 0.48
2089, 0.39
2090, 0.40
2091, 0.44
2092, 0.49
2093, 0.35
2094, 0.49
2095, 0.42
2096, 0.40
2097, 0.43
2098, 0.38
2099, 0.35
2100, 0.37
2101, 0.40
2102, 0.43
2103, 0.33
2104, 0.34
2105, 0.32
2106, 0.33
2107, 0.46
2108, 0.41
2109, 0.39
2110, 0.41
2111, 0.36
2112, 0.36
2113, 0.39
2114, 0.43
2115, 0.37
2116, 0.32
2117, 0.35
2118, 0.43
2119, 0.37
2120, 0.32
2121, 0.36
2122, 0.43
2123, 0.36
2124, 0.37
2125, 0.40
2126, 0.46
2127, 0.38
2128, 0.41
2129, 0.34
2130, 0.43
2131, 0.36
2132, 0.35
2133, 0.36
2134, 0.37
2135, 0.29
2136, 0.38
2137, 0.64
2138, 0.35
2139, 0.37
2140, 0.46
2141, 0.51
2142, 0.36
2143, 0.36
2144, 0.34
2145, 0.37
2146, 0.46
2147, 0.44
2148, 0.33
2149, 0.33
2150, 0.39
2151, 0.35
2152, 0.38
2153, 0.39
2154, 0.36
2155, 0.40
2156, 0.37
2157, 0.45
2158, 0.32
2159, 0.38
2160, 0.44
2161, 0.33
2162, 0.31
2163, 0.40
2164, 0.36
2165, 0.40
2166, 0.48
2167, 0.37
2168, 0.38
2169, 0.35
2170, 0.38
2171, 0.37
2172, 0.34
2173, 0.38
2174, 0.36
2175, 0.40
2176, 0.35
2177, 0.35
2178, 0.34
2179, 0.35
2180, 0.36
2181, 0.37
2182, 0.41
2183, 0.34
2184, 0.40
2185, 0.37
2186, 0.39
2187, 0.54
2188, 0.40
2189, 0.34
2190, 0.35
2191, 0.41
2192, 0.33
2193, 0.33
2194, 0.32
2195, 0.43
2196, 0.33
2197, 0.38
2198, 0.34
2199, 0.54
2200, 0.46
2201, 0.36
2202, 0.44
2203, 0.37
2204, 0.43
2205, 0.38
2206, 0.42
2207, 0.32
2208, 0.35
2209, 0.39
2210, 0.38
2211, 0.37
2212, 0.47
2213, 0.34
2214, 0.36
2215, 0.47
2216, 0.47
2217, 0.37
2218, 0.37
2219, 0.33
2220, 0.34
2221, 0.34
2222, 0.31
2223, 0.33
2224, 0.41
2225, 0.43
2226, 0.34
2227, 0.39
2228, 0.36
2229, 0.43
2230, 0.30
2231, 0.37
2232, 0.33
2233, 0.36
2234, 0.40
2235, 0.34
2236, 0.61
2237, 0.41
2238, 0.44
2239, 0.35
2240, 0.37
2241, 0.49
2242, 0.38
2243, 0.48
2244, 0.36
2245, 0.35
2246, 0.45
2247, 0.36
2248, 0.38
2249, 0.37
2250, 0.35
2251, 0.43
2252, 0.38
2253, 0.33
2254, 0.35
2255, 0.41
2256, 0.43
2257, 0.36
2258, 0.40
2259, 0.52
2260, 0.34
2261, 0.49
2262, 0.36
2263, 0.40
2264, 0.49
2265, 0.37
2266, 0.39
2267, 0.40
2268, 0.41
2269, 0.31
2270, 0.40
2271, 0.36
2272, 0.36
2273, 0.35
2274, 0.33
2275, 0.41
2276, 0.35
2277, 0.37
2278, 0.35
2279, 0.36
2280, 0.34
2281, 0.34
2282, 0.36
2283, 0.33
2284, 0.43
2285, 0.40
2286, 0.40
2287, 0.37
2288, 0.37
2289, 0.34
2290, 0.41
2291, 0.41
2292, 0.39
2293, 0.36
2294, 0.34
2295, 0.33
2296, 0.33
2297, 0.35
2298, 0.46
2299, 0.47
2300, 0.34
2301, 0.32
2302, 0.35
2303, 0.43
2304, 0.34
2305, 0.38
2306, 0.34
2307, 0.36
2308, 0.36
2309, 0.39
2310, 0.33
2311, 0.36
2312, 0.33
2313, 0.37
2314, 0.39
2315, 0.45
2316, 0.37
2317, 0.34
2318, 0.35
2319, 0.36
2320, 0.36
2321, 0.44
2322, 0.41
2323, 0.43
2324, 0.37
2325, 0.43
2326, 0.35
2327, 0.43
2328, 0.41
2329, 0.47
2330, 0.37
2331, 0.36
2332, 0.34
2333, 0.36
2334, 0.38
2335, 0.34
2336, 0.43
2337, 0.35
2338, 0.34
2339, 0.42
2340, 0.35
2341, 0.30
2342, 0.36
2343, 0.44
2344, 0.32
2345, 0.34
2346, 0.33
2347, 0.40
2348, 0.45
2349, 0.37
2350, 0.37
2351, 0.29
2352, 0.44
2353, 0.36
2354, 0.35
2355, 0.37
2356, 0.34
2357, 0.38
2358, 0.42
2359, 0.39
2360, 0.44
2361, 0.35
2362, 0.36
2363, 0.37
2364, 0.34
2365, 0.37
2366, 0.44
2367, 0.36
2368, 0.29
2369, 0.37
2370, 0.44
2371, 0.37
2372, 0.36
2373, 0.37
2374, 0.32
2375, 0.33
2376, 0.41
2377, 0.48
2378, 0.42
2379, 0.48
2380, 0.36
2381, 0.36
2382, 0.34
2383, 0.36
2384, 0.31
2385, 0.37
2386, 0.34
2387, 0.42
2388, 0.41
2389, 0.34
2390, 0.34
2391, 0.36
2392, 0.36
2393, 0.40
2394, 0.42
2395, 0.58
2396, 0.50
2397, 0.42
2398, 0.44
2399, 0.37
2400, 0.37
2401, 0.37
2402, 0.41
2403, 0.35
2404, 0.37
2405, 0.33
2406, 0.42
2407, 0.40
2408, 0.48
2409, 0.33
2410, 0.39
2411, 0.39
2412, 0.33
2413, 0.36
2414, 0.35
2415, 0.36
2416, 0.57
2417, 0.37
2418, 0.38
2419, 0.42
2420, 0.33
2421, 0.35
2422, 0.39
2423, 0.40
2424, 0.32
2425, 0.34
2426, 0.51
2427, 0.37
2428, 0.33
2429, 0.40
2430, 0.41
2431, 0.55
2432, 0.37
2433, 0.35
2434, 0.44
2435, 0.35
2436, 0.37
2437, 0.33
2438, 0.35
2439, 0.36
2440, 0.34
2441, 0.41
2442, 0.35
2443, 0.33
2444, 0.39
2445, 0.46
2446, 0.38
2447, 0.36
2448, 0.42
2449, 0.46
2450, 0.48
2451, 0.34
2452, 0.43
2453, 0.37
2454, 0.41
2455, 0.47
2456, 0.41
2457, 0.37
2458, 0.67
2459, 0.44
2460, 0.45
2461, 0.35
2462, 0.37
2463, 0.35
2464, 0.36
2465, 0.43
2466, 0.40
2467, 0.36
2468, 0.34
2469, 0.35
2470, 0.39
2471, 0.32
2472, 0.44
2473, 0.46
2474, 0.43
2475, 0.39
2476, 0.49
2477, 0.38
2478, 0.43
2479, 0.36
2480, 0.36
2481, 0.36
2482, 0.40
2483, 0.41
2484, 0.33
2485, 0.34
2486, 0.43
2487, 0.36
2488, 0.37
2489, 0.37
2490, 0.42
2491, 0.40
2492, 0.37
2493, 0.32
2494, 0.50
2495, 0.39
2496, 0.37
2497, 0.37
2498, 0.40
2499, 0.38
2500, 0.39
2501, 0.37
2502, 0.34
2503, 0.37
2504, 0.38
2505, 0.39
2506, 0.34
2507, 0.40
2508, 0.53
2509, 0.39
2510, 0.47
2511, 0.34
2512, 0.39
2513, 0.39
2514, 0.33
2515, 0.34
2516, 0.33
2517, 0.34
2518, 0.36
2519, 0.51
2520, 0.36
2521, 0.44
2522, 0.35
2523, 0.43
2524, 0.34
2525, 0.37
2526, 0.48
2527, 0.39
2528, 0.37
2529, 0.33
2530, 0.32
2531, 0.43
2532, 0.48
2533, 0.32
2534, 0.47
2535, 0.35
2536, 0.35
2537, 0.38
2538, 0.35
2539, 0.36
2540, 0.44
2541, 0.39
2542, 0.35
2543, 0.42
2544, 0.49
2545, 0.45
2546, 0.38
2547, 0.36
2548, 0.37
2549, 0.35
2550, 0.36
2551, 0.36
2552, 0.43
2553, 0.40
2554, 0.35
2555, 0.34
2556, 0.39
2557, 0.42
2558, 0.40
2559, 0.34
2560, 0.35
2561, 0.36
2562, 0.36
2563, 0.36
2564, 0.38
2565, 0.37
2566, 0.35
2567, 0.36
2568, 0.34
2569, 0.38
2570, 0.36
2571, 0.44
2572, 0.33
2573, 0.37
2574, 0.37
2575, 0.40
2576, 0.36
2577, 0.48
2578, 0.40
2579, 0.41
2580, 0.35
2581, 0.44
2582, 0.35
2583, 0.34
2584, 0.33
2585, 0.32
2586, 0.39
2587, 0.44
2588, 0.41
2589, 0.40
2590, 0.35
2591, 0.47
2592, 0.36
2593, 0.47
2594, 0.38
2595, 0.38
2596, 0.33
2597, 0.32
2598, 0.35
2599, 0.36
2600, 0.33
2601, 0.33
2602, 0.34
2603, 0.49
2604, 0.36
2605, 0.43
2606, 0.41
2607, 0.36
2608, 0.34
2609, 0.42
2610, 0.37
2611, 0.34
2612, 0.36
2613, 0.33
2614, 0.36
2615, 0.42
2616, 0.44
2617, 0.36
2618, 0.41
2619, 0.33
2620, 0.41
2621, 0.50
2622, 0.41
2623, 0.46
2624, 0.39
2625, 0.40
2626, 0.44
2627, 0.32
2628, 0.35
2629, 0.40
2630, 0.31
2631, 0.46
2632, 0.38
2633, 0.50
2634, 0.42
2635, 0.45
2636, 0.37
2637, 0.38
2638, 0.38
2639, 0.34
2640, 0.39
2641, 0.43
2642, 0.43
2643, 0.34
2644, 0.43
2645, 0.39
2646, 0.32
2647, 0.39
2648, 0.36
2649, 0.47
2650, 0.40
2651, 0.36
2652, 0.39
2653, 0.44
2654, 0.39
2655, 0.49
2656, 0.46
2657, 0.34
2658, 0.39
2659, 0.37
2660, 0.42
2661, 0.34
2662, 0.45
2663, 0.36
2664, 0.40
2665, 0.34
2666, 0.32
2667, 0.38
2668, 0.32
2669, 0.39
2670, 0.41
2671, 0.37
2672, 0.37
2673, 0.36
2674, 0.35
2675, 0.38
2676, 0.34
2677, 0.50
2678, 0.31
2679, 0.39
2680, 0.33
2681, 0.39
2682, 0.41
2683, 0.37
2684, 0.38
2685, 0.40
2686, 0.52
2687, 0.35
2688, 0.37
2689, 0.36
2690, 0.41
2691, 0.37
2692, 0.42
2693, 0.46
2694, 0.34
2695, 0.37
2696, 0.43
2697, 0.44
2698, 0.39
2699, 0.36
2700, 0.35
2701, 0.36
2702, 0.40
2703, 0.35
2704, 0.35
2705, 0.45
2706, 0.54
2707, 0.31
2708, 0.32
2709, 0.39
2710, 0.35
2711, 0.44
2712, 0.38
2713, 0.43
2714, 0.45
2715, 0.36
2716, 0.35
2717, 0.39
2718, 0.40
2719, 0.45
2720, 0.34
2721, 0.34
2722, 0.40
2723, 0.35
2724, 0.41
2725, 0.37
2726, 0.37
2727, 0.40
2728, 0.35
2729, 0.40
2730, 0.36
2731, 0.40
2732, 0.43
2733, 0.36
2734, 0.36
2735, 0.44
2736, 0.33
2737, 0.34
2738, 0.35
2739, 0.41
2740, 0.41
2741, 0.49
2742, 0.43
2743, 0.41
2744, 0.55
2745, 0.42
2746, 0.38
2747, 0.33
2748, 0.48
2749, 0.37
2750, 0.35
2751, 0.35
2752, 0.39
2753, 0.42
2754, 0.40
2755, 0.40
2756, 0.34
2757, 0.38
2758, 0.33
2759, 0.38
2760, 0.35
2761, 0.36
2762, 0.35
2763, 0.31
2764, 0.35
2765, 0.37
2766, 0.30
2767, 0.36
2768, 0.38
2769, 0.49
2770, 0.50
2771, 0.40
2772, 0.35
2773, 0.36
2774, 0.39
2775, 0.36
2776, 0.35
2777, 0.34
2778, 0.40
2779, 0.52
2780, 0.34
2781, 0.42
2782, 0.36
2783, 0.40
2784, 0.36
2785, 0.49
2786, 0.54
2787, 0.36
2788, 0.34
2789, 0.54
2790, 0.46
2791, 0.39
2792, 0.57
2793, 0.57
2794, 0.38
2795, 0.36
2796, 0.38
2797, 0.37
2798, 0.35
2799, 0.36
2800, 0.39
2801, 0.44
2802, 0.33
2803, 0.37
2804, 0.36
2805, 0.36
2806, 0.36
2807, 0.40
2808, 0.33
2809, 0.38
2810, 0.39
2811, 0.36
2812, 0.42
2813, 0.45
2814, 0.40
2815, 0.39
2816, 0.35
2817, 0.36
2818, 0.46
2819, 0.35
2820, 0.43
2821, 0.36
2822, 0.32
2823, 0.42
2824, 0.42
2825, 0.36
2826, 0.41
2827, 0.32
2828, 0.39
2829, 0.37
2830, 0.40
2831, 0.39
2832, 0.42
2833, 0.32
2834, 0.35
2835, 0.35
2836, 0.46
2837, 0.39
2838, 0.35
2839, 0.37
2840, 0.35
2841, 0.37
2842, 0.38
2843, 0.37
2844, 0.39
2845, 0.38
2846, 0.42
2847, 0.38
2848, 0.35
2849, 0.54
2850, 0.36
2851, 0.35
2852, 0.42
2853, 0.42
2854, 0.48
2855, 0.35
2856, 0.41
2857, 0.39
2858, 0.37
2859, 0.34
2860, 0.49
2861, 0.39
2862, 0.48
2863, 0.48
2864, 0.36
2865, 0.40
2866, 0.41
2867, 0.31
2868, 0.39
2869, 0.36
2870, 0.33
2871, 0.35
2872, 0.39
2873, 0.39
2874, 0.37
2875, 0.38
2876, 0.35
2877, 0.37
2878, 0.41
2879, 0.44
2880, 0.44
2881, 0.32
2882, 0.35
2883, 0.39
2884, 0.40
2885, 0.36
2886, 0.47
2887, 0.36
2888, 0.37
2889, 0.34
2890, 0.36
2891, 0.39
2892, 0.50
2893, 0.39
2894, 0.34
2895, 0.40
2896, 0.42
2897, 0.35
2898, 0.38
2899, 0.35
2900, 0.41
2901, 0.46
2902, 0.39
2903, 0.41
2904, 0.40
2905, 0.40
2906, 0.36
2907, 0.34
2908, 0.35
2909, 0.34
2910, 0.33
2911, 0.44
2912, 0.37
2913, 0.35
2914, 0.39
2915, 0.31
2916, 0.55
2917, 0.49
2918, 0.41
2919, 0.37
2920, 0.37
2921, 0.34
2922, 0.42
2923, 0.35
2924, 0.33
2925, 0.36
2926, 0.38
2927, 0.40
2928, 0.51
2929, 0.33
2930, 0.35
2931, 0.44
2932, 0.36
2933, 0.35
2934, 0.37
2935, 0.33
2936, 0.34
2937, 0.37
2938, 0.34
2939, 0.55
2940, 0.34
2941, 0.33
2942, 0.41
2943, 0.44
2944, 0.31
2945, 0.36
2946, 0.35
2947, 0.47
2948, 0.34
2949, 0.41
2950, 0.37
2951, 0.35
2952, 0.36
2953, 0.35
2954, 0.40
2955, 0.40
2956, 0.39
2957, 0.44
2958, 0.38
2959, 0.46
2960, 0.36
2961, 0.37
2962, 0.34
2963, 0.45
2964, 0.42
2965, 0.50
2966, 0.44
2967, 0.39
2968, 0.45
2969, 0.37
2970, 0.38
2971, 0.38
2972, 0.38
2973, 0.36
2974, 0.40
2975, 0.43
2976, 0.36
2977, 0.38
2978, 0.34
2979, 0.40
2980, 0.40
2981, 0.42
2982, 0.37
2983, 0.42
2984, 0.42
2985, 0.38
2986, 0.39
2987, 0.34
2988, 0.37
2989, 0.31
2990, 0.43
2991, 0.35
2992, 0.37
2993, 0.34
2994, 0.37
2995, 0.36
2996, 0.40
2997, 0.49
2998, 0.42
2999, 0.36
3000, 0.41
3001, 0.43
3002, 0.43
3003, 0.39
3004, 0.37
3005, 0.42
3006, 0.35
3007, 0.53
3008, 0.39
3009, 0.36
3010, 0.35
3011, 0.40
3012, 0.31
3013, 0.35
3014, 0.39
3015, 0.38
3016, 0.43
3017, 0.44
3018, 0.36
3019, 0.35
3020, 0.43
3021, 0.34
3022, 0.35
3023, 0.37
3024, 0.42
3025, 0.37
3026, 0.41
3027, 0.32
3028, 0.38
3029, 0.36
3030, 0.40
3031, 0.64
3032, 0.43
3033, 0.46
3034, 0.41
3035, 0.38
3036, 0.36
3037, 0.38
3038, 0.46
3039, 0.42
3040, 0.35
3041, 0.31
3042, 0.34
3043, 0.39
3044, 0.37
3045, 0.50
3046, 0.38
3047, 0.43
3048, 0.44
3049, 0.36
3050, 0.53
3051, 0.42
3052, 0.32
3053, 0.36
3054, 0.55
3055, 0.34
3056, 0.36
3057, 0.41
3058, 0.37
3059, 0.33
3060, 0.37
3061, 0.36
3062, 0.42
3063, 0.39
3064, 0.43
3065, 0.45
3066, 0.35
3067, 0.37
3068, 0.36
3069, 0.41
3070, 0.39
3071, 0.55
3072, 0.34
3073, 0.36
3074, 0.32
3075, 0.37
3076, 0.33
3077, 0.47
3078, 0.32
3079, 0.34
3080, 0.39
3081, 0.33
3082, 0.45
3083, 0.42
3084, 0.36
3085, 0.40
3086, 0.37
3087, 0.42
3088, 0.40
3089, 0.35
3090, 0.36
3091, 0.41
3092, 0.33
3093, 0.39
3094, 0.35
3095, 0.37
3096, 0.56
3097, 0.37
3098, 0.31
3099, 0.36
3100, 0.42
3101, 0.36
3102, 0.39
3103, 0.33
3104, 0.41
3105, 0.35
3106, 0.47
3107, 0.33
3108, 0.36
3109, 0.41
3110, 0.43
3111, 0.36
3112, 0.35
3113, 0.39
3114, 0.38
3115, 0.40
3116, 0.42
3117, 0.43
3118, 0.41
3119, 0.48
3120, 0.35
3121, 0.37
3122, 0.51
3123, 0.36
3124, 0.37
3125, 0.46
3126, 0.32
3127, 0.45
3128, 0.36
3129, 0.35
3130, 0.32
3131, 0.34
3132, 0.34
3133, 0.40
3134, 0.33
3135, 0.42
3136, 0.39
3137, 0.33
3138, 0.35
3139, 0.38
3140, 0.34
3141, 0.40
3142, 0.38
3143, 0.33
3144, 0.33
3145, 0.32
3146, 0.37
3147, 0.35
3148, 0.40
3149, 0.33
3150, 0.35
3151, 0.34
3152, 0.46
3153, 0.37
3154, 0.50
3155, 0.36
3156, 0.48
3157, 0.35
3158, 0.40
3159, 0.32
3160, 0.30
3161, 0.37
3162, 0.33
3163, 0.38
3164, 0.48
3165, 0.39
3166, 0.43
3167, 0.62
3168, 0.36
3169, 0.32
3170, 0.39
3171, 0.31
3172, 0.32
3173, 0.37
3174, 0.32
3175, 0.31
3176, 0.42
3177, 0.38
3178, 0.35
3179, 0.35
3180, 0.45
3181, 0.36
3182, 0.45
3183, 0.31
3184, 0.39
3185, 0.37
3186, 0.53
3187, 0.36
3188, 0.34
3189, 0.33
3190, 0.35
3191, 0.43
3192, 0.36
3193, 0.49
3194, 0.42
3195, 0.42
3196, 0.37
3197, 0.31
3198, 0.41
3199, 0.39
3200, 0.44
3201, 0.41
3202, 0.33
3203, 0.42
3204, 0.41
3205, 0.39
3206, 0.69
3207, 0.38
3208, 0.43
3209, 0.40
3210, 0.45
3211, 0.38
3212, 0.33
3213, 0.37
3214, 0.38
3215, 0.40
3216, 0.37
3217, 0.38
3218, 0.33
3219, 0.48
3220, 0.37
3221, 0.40
3222, 0.45
3223, 0.35
3224, 0.41
3225, 0.44
3226, 0.42
3227, 0.41
3228, 0.39
3229, 0.42
3230, 0.36
3231, 0.36
3232, 0.33
3233, 0.39
3234, 0.36
3235, 0.44
3236, 0.37
3237, 0.36
3238, 0.34
3239, 0.36
3240, 0.34
3241, 0.34
3242, 0.33
3243, 0.45
3244, 0.33
3245, 0.35
3246, 0.37
3247, 0.18
3248, 0.44
3249, 0.44
3250, 0.34
3251, 0.39
3252, 0.33
3253, 0.34
3254, 0.39
3255, 0.36
3256, 0.33
3257, 0.34
3258, 0.32
3259, 0.38
3260, 0.37
3261, 0.36
3262, 0.38
3263, 0.38
3264, 0.39
3265, 0.34
3266, 0.34
3267, 0.35
3268, 0.39
3269, 0.32
3270, 0.35
3271, 0.38
3272, 0.36
3273, 0.45
3274, 0.46
3275, 0.34
3276, 0.43
3277, 0.35
3278, 0.39
3279, 0.34
3280, 0.42
3281, 0.36
3282, 0.41
3283, 0.37
3284, 0.38
3285, 0.33
3286, 0.59
3287, 0.45
3288, 0.39
3289, 0.41
3290, 0.40
3291, 0.39
3292, 0.43
3293, 0.36
3294, 0.39
3295, 0.35
3296, 0.37
3297, 0.36
3298, 0.60
3299, 0.40
3300, 0.36
3301, 0.34
3302, 0.42
3303, 0.33
3304, 0.43
3305, 0.37
3306, 0.35
3307, 0.37
3308, 0.40
3309, 0.35
3310, 0.32
3311, 0.43
3312, 0.40
3313, 0.32
3314, 0.34
3315, 0.45
3316, 0.43
3317, 0.33
3318, 0.35
3319, 0.36
3320, 0.43
3321, 0.53
3322, 0.39
3323, 0.37
3324, 0.37
3325, 0.38
3326, 0.32
3327, 0.38
3328, 0.30
3329, 0.37
3330, 0.40
3331, 0.41
3332, 0.34
3333, 0.47
3334, 0.38
3335, 0.35
3336, 0.37
3337, 0.44
3338, 0.42
3339, 0.34
3340, 0.47
3341, 0.40
3342, 0.44
3343, 0.38
3344, 0.38
3345, 0.35
3346, 0.35
3347, 0.37
3348, 0.34
3349, 0.35
3350, 0.43
3351, 0.45
3352, 0.36
3353, 0.34
3354, 0.45
3355, 0.42
3356, 0.37
3357, 0.36
3358, 0.32
3359, 0.37
3360, 0.37
3361, 0.40
3362, 0.38
3363, 0.42
3364, 0.40
3365, 0.36
3366, 0.51
3367, 0.36
3368, 0.35
3369, 0.34
3370, 0.34
3371, 0.36
3372, 0.32
3373, 0.54
3374, 0.36
3375, 0.38
3376, 0.36
3377, 0.37
3378, 0.41
3379, 0.48
3380, 0.37
3381, 0.45
3382, 0.44
3383, 0.42
3384, 0.39
3385, 0.46
3386, 0.34
3387, 0.42
3388, 0.42
3389, 0.53
3390, 0.35
3391, 0.42
3392, 0.36
3393, 0.39
3394, 0.40
3395, 0.35
3396, 0.53
3397, 0.44
3398, 0.41
3399, 0.48
3400, 0.36
3401, 0.42
3402, 0.36
3403, 0.37
3404, 0.47
3405, 0.41
3406, 0.39
3407, 0.36
3408, 0.47
3409, 0.35
3410, 0.39
3411, 0.39
3412, 0.35
3413, 0.36
3414, 0.34
3415, 0.39
3416, 0.34
3417, 0.40
3418, 0.34
3419, 0.38
3420, 0.37
3421, 0.40
3422, 0.37
3423, 0.38
3424, 0.35
3425, 0.37
3426, 0.40
3427, 0.48
3428, 0.37
3429, 0.37
3430, 0.41
3431, 0.37
3432, 0.34
3433, 0.35
3434, 0.46
3435, 0.38
3436, 0.36
3437, 0.39
3438, 0.43
3439, 0.34
3440, 0.61
3441, 0.37
3442, 0.51
3443, 0.41
3444, 0.43
3445, 0.37
3446, 0.41
3447, 0.42
3448, 0.33
3449, 0.36
3450, 0.37
3451, 0.42
3452, 0.33
3453, 0.42
3454, 0.48
3455, 0.39
3456, 0.33
3457, 0.30
3458, 0.46
3459, 0.39
3460, 0.34
3461, 0.33
3462, 0.38
3463, 0.41
3464, 0.43
3465, 0.39
3466, 0.33
3467, 0.38
3468, 0.38
3469, 0.40
3470, 0.43
3471, 0.53
3472, 0.37
3473, 0.34
3474, 0.42
3475, 0.34
3476, 0.42
3477, 0.32
3478, 0.42
3479, 0.32
3480, 0.40
3481, 0.33
3482, 0.35
3483, 0.33
3484, 0.39
3485, 0.39
3486, 0.39
3487, 0.34
3488, 0.37
3489, 0.47
3490, 0.43
3491, 0.39
3492, 0.34
3493, 0.34
3494, 0.40
3495, 0.41
3496, 0.46
3497, 0.38
3498, 0.37
3499, 0.44
3500, 0.54
3501, 0.45
3502, 0.41
3503, 0.39
3504, 0.45
3505, 0.38
3506, 0.40
3507, 0.38
3508, 0.38
3509, 0.40
3510, 0.35
3511, 0.38
3512, 0.36
3513, 0.34
3514, 0.34
3515, 0.34
3516, 0.35
3517, 0.38
3518, 0.34
3519, 0.40
3520, 0.34
3521, 0.35
3522, 0.45
3523, 0.38
3524, 0.43
3525, 0.36
3526, 0.32
3527, 0.36
3528, 0.36
3529, 0.44
3530, 0.36
3531, 0.34
3532, 0.41
3533, 0.35
3534, 0.37
3535, 0.34
3536, 0.37
3537, 0.35
3538, 0.38
3539, 0.47
3540, 0.42
3541, 0.37
3542, 0.40
3543, 0.38
3544, 0.38
3545, 0.32
3546, 0.40
3547, 0.33
3548, 0.36
3549, 0.44
3550, 0.33
3551, 0.35
3552, 0.34
3553, 0.37
3554, 0.36
3555, 0.37
3556, 0.43
3557, 0.41
3558, 0.34
3559, 0.38
3560, 0.36
3561, 0.38
3562, 0.43
3563, 0.40
3564, 0.61
3565, 0.36
3566, 0.38
3567, 0.35
3568, 0.34
3569, 0.38
3570, 0.40
3571, 0.61
3572, 0.38
3573, 0.40
3574, 0.44
3575, 0.32
3576, 0.38
3577, 0.37
3578, 0.37
3579, 0.36
3580, 0.55
3581, 0.41
3582, 0.35
3583, 0.43
3584, 0.49
3585, 0.50
3586, 0.37
3587, 0.42
3588, 0.52
3589, 0.38
3590, 0.35
3591, 0.40
3592, 0.37
3593, 0.34
3594, 0.36
3595, 0.37
3596, 0.40
3597, 0.32
3598, 0.39
3599, 0.41
3600, 0.34
3601, 0.43
3602, 0.33
3603, 0.35
3604, 0.38
3605, 0.44
3606, 0.40
3607, 0.32
3608, 0.40
3609, 0.33
3610, 0.35
3611, 0.37
3612, 0.36
3613, 0.34
3614, 0.41
3615, 0.44
3616, 0.38
3617, 0.38
3618, 0.39
3619, 0.38
3620, 0.33
3621, 0.35
